element_id,sbml_type,element_name,unit,annotation_type,qualifier,URI,remark
kabsSI6,parameter,,,rdf,BQB_IS,,
kabsSI7,parameter,,,rdf,BQM_IS,,
kabsSI7,parameter,,,rdf,BQB_IS,,
MPL,parameter,,,rdf,BQM_IS,,
MPL,parameter,,,rdf,BQB_IS,,
VmaxMet1c,parameter,,,rdf,BQM_IS,,
VmaxMet1c,parameter,,,rdf,BQB_IS,,
VmaxMet2c,parameter,,,rdf,BQM_IS,,
VmaxMet2c,parameter,,,rdf,BQB_IS,,
nMet1,parameter,,,rdf,BQM_IS,,
nMet1,parameter,,,rdf,BQB_IS,,
nMet2,parameter,,,rdf,BQM_IS,,
nMet2,parameter,,,rdf,BQB_IS,,
S50Met1,parameter,,,rdf,BQM_IS,,
S50Met1,parameter,,,rdf,BQB_IS,,
S50Met2,parameter,,,rdf,BQM_IS,,
S50Met2,parameter,,,rdf,BQB_IS,,
VmaxMet1,parameter,,,rdf,BQM_IS,,
VmaxMet1,parameter,,,rdf,BQB_IS,,
VmaxMet2,parameter,,,rdf,BQM_IS,,
VmaxMet2,parameter,,,rdf,BQB_IS,,
CSt,parameter,,,rdf,BQM_IS,,
CSt,parameter,,,rdf,BQB_IS,,
CSI1,parameter,,,rdf,BQM_IS,,
CSI1,parameter,,,rdf,BQB_IS,,
CSI2,parameter,,,rdf,BQM_IS,,
CSI2,parameter,,,rdf,BQB_IS,,
CSI3,parameter,,,rdf,BQM_IS,,
CSI3,parameter,,,rdf,BQB_IS,,
CSI4,parameter,,,rdf,BQM_IS,,
CSI4,parameter,,,rdf,BQB_IS,,
CSI5,parameter,,,rdf,BQM_IS,,
CSI5,parameter,,,rdf,BQB_IS,,
CSI6,parameter,,,rdf,BQM_IS,,
CSI6,parameter,,,rdf,BQB_IS,,
CSI7,parameter,,,rdf,BQM_IS,,
CSI7,parameter,,,rdf,BQB_IS,,
CLiver,parameter,,,rdf,BQM_IS,,
CLiver,parameter,,,rdf,BQB_IS,,
CBlood,parameter,,,rdf,BQM_IS,,
CBlood,parameter,,,rdf,BQB_IS,,
CRest,parameter,,,rdf,BQM_IS,,
CRest,parameter,,,rdf,BQB_IS,,
MetLiver1,parameter,,,rdf,BQM_IS,,
MetLiver1,parameter,,,rdf,BQB_IS,,
MetLiver2,parameter,,,rdf,BQM_IS,,
MetLiver2,parameter,,,rdf,BQB_IS,,
