element_id,sbml_type,element_name,unit,annotation_type,qualifier,URI,remark
VPlasmac,parameter,Volume fraction of plasma,L/kg,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00104,
VPlasmac,parameter,,,rdf,BQB_IS,,
VGc,parameter,Volume fraction of gut,L/kg,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00509,
VGc,parameter,,,rdf,BQB_IS,,
VL,parameter,Liver volume,L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00077,
VL,parameter,,,rdf,BQB_IS,,
VPlasma,parameter,Volume of plasma,L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00103,
VPlasma,parameter,,,rdf,BQB_IS,,
VG,parameter,Volume of the gut,L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00524,
VG,parameter,,,rdf,BQB_IS,,
VRest,parameter,Volume of the rest of the body,L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00105,
VRest,parameter,,,rdf,BQB_IS,,
QC,parameter,Cardiac output,L/d,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00013,
QC,parameter,,,rdf,BQB_IS,,
QPlasma,parameter,Cardiac output of plasma,L/d,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00528,
QPlasma,parameter,,,rdf,BQB_IS,,
Htc,parameter,Hematocrit,UNITLESS,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00527,
Htc,parameter,,,rdf,BQB_IS,,
QLc,parameter,Fraction of blood flow to liver,UNITLESS,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00025,
QLc,parameter,,,rdf,BQB_IS,,
QGc,parameter,Fraction of blood flow to gut,UNITLESS,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00513,
QGc,parameter,,,rdf,BQB_IS,,
QL,parameter,Liver blood flow,L/d,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00024,
QL,parameter,,,rdf,BQB_IS,,
QG,parameter,Gut blood flow,L/d,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00531,
QG,parameter,,,rdf,BQB_IS,,
QRest,parameter,Blood flow to the rest of the body,L/d,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00050,
QRest,parameter,,,rdf,BQB_IS,,
Free,parameter,Unbound fraction,UNITLESS,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00149,
Free,parameter,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_39421,
PL,parameter,Liver to plasma partition coefficient,UNITLESS,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00170,
PL,parameter,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_39421,
PG,parameter,Gut to plasma partition coefficient,UNITLESS,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00166,
PG,parameter,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_39421,
PRest,parameter,Rest of body to plasma partition coefficient,UNITLESS,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00518,
PRest,parameter,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_39421,
CGI,parameter,Concentration in gastrointestinal tract,ug/L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00538,
CGI,parameter,,,rdf,BQB_IS,,
CLiver,parameter,Concentration in liver,ug/L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00539,
CLiver,parameter,,,rdf,BQB_IS,,
CPlasma,parameter,Unbound concentration in plasma,ug/L,rdf,BQM_IS,,
CPlasma,parameter,,,rdf,BQB_IS,,
CPlasmaTotal,parameter,Total concentration in plasma,ug/L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00549,
CPlasmaTotal,parameter,,,rdf,BQB_IS,,
CRest,parameter,Concentration in rest of body,ug/L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00548,
CRest,parameter,,,rdf,BQB_IS,,
