element_id,sbml_type,element_name,unit,annotation_type,qualifier,URI,remark
ARest,species,amount of chemical in rest-of-body,umol,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00501,
ARest,species,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_33216,
AGutMet1,species,Amount in gut,umol,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00496,
AGutMet1,species,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_76967,
ALiverMet1,species,Amoun in liver,umol,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00497,
ALiverMet1,species,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_76967,
ALiverMet2,species,Amount in liver,umol,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00497,
ALiverMet2,species,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_167305,
BW,parameter,body weight,kg,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00008,
BW,parameter,,,rdf,BQB_IS,,
VLc,parameter,Volume fraction of liver to bodyweight,L/kg,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00078,
VLc,parameter,,,rdf,BQB_IS,,
VPlasmac,parameter,Volume fraction of plasma to bodyweight,L/kg,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00104,
VPlasmac,parameter,,,rdf,BQB_IS,,
VGc,parameter,Volume fraction of gut to bodyweight,L/kg,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00509,
VGc,parameter,,,rdf,BQB_IS,,
VL,parameter,Volume of liver,L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00077,
VL,parameter,,,rdf,BQB_IS,,
VPlasma,parameter,Volume of plasma,L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00103,
VPlasma,parameter,,,rdf,BQB_IS,,
VG,parameter,Volume of gut,L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00524,
VG,parameter,,,rdf,BQB_IS,,
VRest,parameter,Volume of rest of body,L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00105,
VRest,parameter,,,rdf,BQB_IS,,
QC,parameter,Cardiac output,L/h,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00013,
QC,parameter,,,rdf,BQB_IS,,
QLc,parameter,Blood flow to liver constant,UNITLESS,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00025,
QLc,parameter,,,rdf,BQB_IS,,
QGc,parameter,Blood flow to gut constant,UNITLESS,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00513,
QGc,parameter,,,rdf,BQB_IS,,
QL,parameter,Blood flow rate to liver,L/h,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00024,
QL,parameter,,,rdf,BQB_IS,,
QG,parameter,Blood flow rate to gut,L/h,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00531,
QG,parameter,,,rdf,BQB_IS,,
QRest,parameter,Blood flow rate to rest of body,L/h,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00050,
QRest,parameter,,,rdf,BQB_IS,,
fup,parameter,unbound fraction,UNITLESS,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00149,
fup,parameter,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_33216,
k0C,parameter,Intrinsic stomach absorption rate constant,L/h/kg^-0.25,rdf,BQM_IS,,
k0C,parameter,,,rdf,BQB_IS,,
k0,parameter,Stomach absorption rate constant,/h,rdf,BQM_IS,,
k0,parameter,,,rdf,BQB_IS,,
kstoC,parameter,intrinsic gastric emptying rate constant,L/h/kg^-0.25,rdf,BQM_IS,,
kstoC,parameter,,,rdf,BQB_IS,,
ksto,parameter,Gastric emptying rate,/h,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00143,
ksto,parameter,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_33216,
kabsC,parameter,intrinsic absorption rate constant,L/h/kg^-0.25,rdf,BQM_IS,https://github.com/Crispae/pbpko/blob/main/pbpko.owl,
kabsC,parameter,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_33216,
kabs,parameter,Oral absorption rate,/h,rdf,BQM_IS,,
kabs,parameter,,,rdf,BQB_IS,,
VmaxGMet1C,parameter,Glucuronidation - Vmax,nmol/min/mg,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00212,
VmaxGMet1C,parameter,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_76967,
VmaxGMet1,parameter,Glucuronidation - Vmax,umol/hr/kg,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00212,
VmaxGMet1,parameter,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_76967,
KmGMet1,parameter,Glucuronidation - Km,umol,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00212,
KmGMet1,parameter,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_76967,
VmaxLMet1C,parameter,Glucuronidation - Vmax,nmol/min/mg,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00214,
VmaxLMet1C,parameter,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_76967,
VmaxLMet1,parameter,Glucuronidation - Vmax,umol/hr/kg,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00214,
VmaxLMet1,parameter,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_76967,
KmLMet1,parameter,Glucuronidation - Km,umol,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00214,
KmLMet1,parameter,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_76967,
VmaxLMet2C,parameter,Sulfation - Vmax,umol/hr/kg,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00214,
VmaxLMet2C,parameter,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_167305,
VmaxLMet2,parameter,Sulfation - Vmax,umol/hr/kg,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00214,
VmaxLMet2,parameter,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_167305,
KmLMet2,parameter,Sulfation - Km,umol,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00214,
KmLMet2,parameter,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_167305,
PL,parameter,Partition coefficient - liver,UNITLESS,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00577,
PL,parameter,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_33216,
PRest,parameter,Partition coefficient - rest of body,UNITLESS,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00585,
PRest,parameter,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_33216,
CLiver,parameter,Concentration in liver,umol/L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00539,
CLiver,parameter,,,rdf,BQB_IS,,
CPlasma,parameter,Concentration in plasma,umol/L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00549,
CPlasma,parameter,,,rdf,BQB_IS,,
CPlasma_Total,parameter,Concentration in plasma,umol/L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00549,
CPlasma_Total,parameter,,,rdf,BQB_IS,,
CGut,parameter,Concentration in gut,umol/L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00538,
CGut,parameter,,,rdf,BQB_IS,,
CRest,parameter,Concentration in rest of body,umol/L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00548,
CRest,parameter,,,rdf,BQB_IS,,
