element_id,sbml_type,element_name,unit,annotation_type,qualifier,URI,remark
AIT,species,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_10022,
ALiver,species,Amount in liver,umol,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00497,
ALiver,species,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_10022,
ABlood,species,Amount in blood,umol,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00623,
ABlood,species,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_10022,
ARest,species,Amount in rest of body,umol,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00501,
ARest,species,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_10022,
AMet,species,Amount metabolised,umol,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00497,
AMet,species,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_10022,
BW,parameter,Bodyweight,kg,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00008,
BW,parameter,,,rdf,BQB_IS,,
VLc,parameter,Volume fraction of liver,UNITLESS,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00078,
VLc,parameter,,,rdf,BQB_IS,,
VBc,parameter,Volume fraction of blood,UNITLESS,rdf,BQM_IS,,
VBc,parameter,,,rdf,BQB_IS,,
VITc,parameter,Volume fraction of intestinal tissue,UNITLESS,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00070,
VITc,parameter,,,rdf,BQB_IS,,
VL,parameter,Volume of liver,L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00077,
VL,parameter,,,rdf,BQB_IS,,
VB,parameter,Volume of blood,L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00108,
VB,parameter,,,rdf,BQB_IS,,
VIT,parameter,Volume of Intestinal tissue,L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00069,
VIT,parameter,,,rdf,BQB_IS,,
Ddm,parameter,Intestinal segment geometry - diameter,dm,rdf,BQM_IS,,
Ddm,parameter,,,rdf,BQB_IS,,
LJdm,parameter,Intestinal segment geometry - jejunum length,dm,rdf,BQM_IS,,
LJdm,parameter,,,rdf,BQB_IS,,
LIdm,parameter,Intestinal segment geometry - ileum length,dm,rdf,BQM_IS,,
LIdm,parameter,,,rdf,BQB_IS,,
LLIdm,parameter,Intestinal segment geometry - large intestine length,dm,rdf,BQM_IS,,
LLIdm,parameter,,,rdf,BQB_IS,,
VJ,parameter,Volume of jejunum,L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00425,
VJ,parameter,,,rdf,BQB_IS,,
VI,parameter,Volume of ileum,L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00426,
VI,parameter,,,rdf,BQB_IS,,
VLI,parameter,Volume of large intestine lumen,L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00073,
VLI,parameter,,,rdf,BQB_IS,,
SAJ,parameter,Surface area - jejunum lumen,dm2,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00010,
SAJ,parameter,,,rdf,BQB_IS,,
SAI,parameter,Surface area - ileum lumen,dm2,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00010,
SAI,parameter,,,rdf,BQB_IS,,
SALI,parameter,Surface area - large intestine lumen,dm2,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00010,
SALI,parameter,,,rdf,BQB_IS,,
VRest,parameter,Volume of rest of body,L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00105,
VRest,parameter,,,rdf,BQB_IS,,
QC,parameter,Cardiac output,L/h,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00013,
QC,parameter,,,rdf,BQB_IS,,
QLc,parameter,Cardiac output fraction to liver,UNITLESS,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00025,
QLc,parameter,,,rdf,BQB_IS,,
QITc,parameter,Cardiac output fraction to intestinal tissue,UNITLESS,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00017,
QITc,parameter,,,rdf,BQB_IS,,
QL,parameter,Cardiac output to liver,L/h,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00024,
QL,parameter,,,rdf,BQB_IS,,
QIT,parameter,Cardiac output to intestinal tissue,L/h,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00016,
QIT,parameter,,,rdf,BQB_IS,,
QRest,parameter,Cardiac output to rest of body,L/h,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00050,
QRest,parameter,,,rdf,BQB_IS,,
RBP,parameter,Blood to plasma ratio,UNITLESS,rdf,BQM_IS,,
RBP,parameter,,,rdf,BQB_IS,,
fu,parameter,Fraction unbound,UNITLESS,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00591,
fu,parameter,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_10022,
PL,parameter,Partition coefficient blood-liver,UNITLESS,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00577,
PL,parameter,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_10022,
PIT,parameter,Partition coefficient intestinal tissue - blood,UNITLESS,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00574,
PIT,parameter,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_10022,
PRest,parameter,Partition coefficient blood- rest body,UNITLESS,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00585,
PRest,parameter,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_10022,
ksto,parameter,Kinetic constant stomach to jejunum,/h,rdf,BQM_IS,,
ksto,parameter,,,rdf,BQB_IS,,
kt1,parameter,Kinetic constant jejunum to ileum,/h,rdf,BQM_IS,,
kt1,parameter,,,rdf,BQB_IS,,
kt2,parameter,Kinetic constant ileum to large intestine,/h,rdf,BQM_IS,,
kt2,parameter,,,rdf,BQB_IS,,
PappDONc,parameter,Intestinal absorption rate,,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00142,
PappDONc,parameter,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_10022,
Papp_dm_h,parameter,Intestinal absorption rate,dm/h,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00142,
Papp_dm_h,parameter,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_10022,
kabsJ,parameter,Absorption rate jejunum,L/h,rdf,BQM_IS,,
kabsJ,parameter,,,rdf,BQB_IS,,
kabsI,parameter,Absorption rate ileum,L/h,rdf,BQM_IS,,
kabsI,parameter,,,rdf,BQB_IS,,
kabsLI,parameter,Absorption rate large intestine,L/h,rdf,BQM_IS,,
kabsLI,parameter,,,rdf,BQB_IS,,
CLint,parameter,Hepatic intrinsic clearance,L/h,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00235,
CLint,parameter,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_10022,
ALiv,parameter,Amount in liver,umol,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00497,
ALiv,parameter,,,rdf,BQB_IS,,
CSt,parameter,Concentration in stomach,umol/L,rdf,BQM_IS,,
CSt,parameter,,,rdf,BQB_IS,,
CJ,parameter,Concentration in jejunum,umol/L,rdf,BQM_IS,,
CJ,parameter,,,rdf,BQB_IS,,
CI,parameter,Concentration in ileum,umol/L,rdf,BQM_IS,,
CI,parameter,,,rdf,BQB_IS,,
CLI,parameter,Concentration in large intestine,umol/L,rdf,BQM_IS,,
CLI,parameter,,,rdf,BQB_IS,,
CIT,parameter,Concentration in intestinal tissue,umol/L,rdf,BQM_IS,,
CIT,parameter,,,rdf,BQB_IS,,
CLiver,parameter,Concentration in liver,umol/L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00539,
CLiver,parameter,,,rdf,BQB_IS,,
CBlood,parameter,Concentration in blood,umol/L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00301,
CBlood,parameter,,,rdf,BQB_IS,,
CRest,parameter,Concentration in rest of body,umol/L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00548,
CRest,parameter,,,rdf,BQB_IS,,
Met,parameter,Hepatic metabolism,umol/L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00234,
Met,parameter,,,rdf,BQB_IS,,
