element_id,sbml_type,element_name,unit,annotation_type,qualifier,URI,remark
D_SC,parameter,Stratum Corneum diffusion coefficient,,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00648,
D_SC,parameter,,,rdf,BQB_IS,,
u1,parameter,stratum corneum desquamation velocity,dm/h,rdf,BQM_IS,,
u1,parameter,,,rdf,BQB_IS,,
PCSC,parameter,Partition coefficient of Stratum Corneum to Viable epidermis,UNITLESS,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_03032,
PCSC,parameter,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_22901,
PCSCVE,parameter,Partition coefficient of Stratum Corneum to Viable Epidermis,UNITLESS,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_03032,
PCSCVE,parameter,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_22901,
pskin,parameter,VE/blood partition coefficient,UNITLESS,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_03033,
pskin,parameter,,,rdf,BQB_IS,,
P_follicle,parameter,Follicle permeability coefficient,dm/h,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_03031,
P_follicle,parameter,,,rdf,BQB_IS,,
PCFO,parameter,follicle/SSD partition term,UNITLESS,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_03035,
PCFO,parameter,,,rdf,BQB_IS,,
PCRestbody,parameter,tissue-to-blood partition coefficient (lumped Rest of Body),UNITLESS,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00585,
PCRestbody,parameter,,,rdf,BQB_IS,,
CLUrine,parameter,renal clearance rate,UNITLESS,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00237,
CLUrine,parameter,,,rdf,BQB_IS,,
DOSE_d,parameter,total amount applied to SSD,ng/kg,rdf,BQM_IS,,
DOSE_d,parameter,,,rdf,BQB_IS,,
add_period,parameter,dosing parameter,h,rdf,BQM_IS,,
add_period,parameter,,,rdf,BQB_IS,,
exp_period,parameter,dosing parameter,h,rdf,BQM_IS,,
exp_period,parameter,,,rdf,BQB_IS,,
Free,parameter,,,rdf,BQM_IS,,
Free,parameter,,,rdf,BQB_IS,,
Vplasma,parameter,volume of plasma,L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00103,
Vplasma,parameter,,,rdf,BQB_IS,,
Vskin,parameter,Volume of Skin,L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00089,
Vskin,parameter,,,rdf,BQB_IS,,
Vbody_total,parameter,Volume of Total body,L,rdf,BQM_IS,,
Vbody_total,parameter,,,rdf,BQB_IS,,
Vrestbody,parameter,Volume of Rest of body,L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00105,
Vrestbody,parameter,,,rdf,BQB_IS,,
frac_exposed,parameter,fraction exposed skin derived param,UNITLESS,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00061,
frac_exposed,parameter,,,rdf,BQB_IS,,
VexposedSC,parameter,volume of stratum corneum exposed,L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00112,
VexposedSC,parameter,,,rdf,BQB_IS,,
VexposedVE,parameter,Volume of exposed Viable epidermis,L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_04061,
VexposedVE,parameter,,,rdf,BQB_IS,,
Thick_follicle,parameter,,,rdf,BQM_IS,,
Thick_follicle,parameter,,,rdf,BQB_IS,,
Vfollicle,parameter,Volume of follicles,L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_04062,
Vfollicle,parameter,,,rdf,BQB_IS,,
Vskin_unexp,parameter,Volume of unexposed skin,L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00111,
Vskin_unexp,parameter,,,rdf,BQB_IS,,
VSSD,parameter,Volume of SurfaceDepot (skin),L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_04078,
VSSD,parameter,,,rdf,BQB_IS,,
QC,parameter,Cardiac Output (scaled),L/h,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00013,
QC,parameter,,,rdf,BQB_IS,,
Qskin,parameter,volumetric blood flow rate to the skin tissue compartment,L/h,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00036,
Qskin,parameter,,,rdf,BQB_IS,,
Qskin_exposed,parameter,blood flow rate to the exposed skin ,L/h,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00563,
Qskin_exposed,parameter,,,rdf,BQB_IS,,
Qskin_unexp,parameter,blood flow rate to unexposed skin,L/h,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00562,
Qskin_unexp,parameter,,,rdf,BQB_IS,,
Qrest,parameter,blood flow rate to the lumped Rest of Body tissues,L/h,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00050,
Qrest,parameter,,,rdf,BQB_IS,,
QFO,parameter,"blood flow follicles, exposed skin ",L/h,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00563,
QFO,parameter,,,rdf,BQB_IS,,
QVE,parameter,blood flow rate to Viable Epidermis (split from exposed skin part),L/h,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00563,
QVE,parameter,,,rdf,BQB_IS,,
SC_dx,parameter,Thickness,cm,rdf,BQM_IS,,
SC_dx,parameter,,,rdf,BQB_IS,,
CSC01,parameter,,,rdf,BQM_IS,,
CSC01,parameter,,,rdf,BQB_IS,,
CSC02,parameter,,,rdf,BQM_IS,,
CSC02,parameter,,,rdf,BQB_IS,,
CSC03,parameter,,,rdf,BQM_IS,,
CSC03,parameter,,,rdf,BQB_IS,,
CSC04,parameter,,,rdf,BQM_IS,,
CSC04,parameter,,,rdf,BQB_IS,,
CSC05,parameter,,,rdf,BQM_IS,,
CSC05,parameter,,,rdf,BQB_IS,,
CSC06,parameter,,,rdf,BQM_IS,,
CSC06,parameter,,,rdf,BQB_IS,,
CSC07,parameter,,,rdf,BQM_IS,,
CSC07,parameter,,,rdf,BQB_IS,,
CSC08,parameter,,,rdf,BQM_IS,,
CSC08,parameter,,,rdf,BQB_IS,,
CSC09,parameter,,,rdf,BQM_IS,,
CSC09,parameter,,,rdf,BQB_IS,,
ExposureOn,parameter,,,rdf,BQM_IS,,
ExposureOn,parameter,,,rdf,BQB_IS,,
Rdose,parameter,,,rdf,BQM_IS,,
Rdose,parameter,,,rdf,BQB_IS,,
Cplasma,parameter,Total concentration of substance in blood plasma,,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00301,
Cplasma,parameter,,,rdf,BQB_IS,,
CSSD,parameter,Concentration of chemical in Surface Depot,,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_06051,
CSSD,parameter,,,rdf,BQB_IS,,
CVE,parameter,Concentration of chemical in Viable Epidermis,,rdf,BQM_IS,,
CVE,parameter,,,rdf,BQB_IS,,
CFO,parameter,Concentration of chemical in Follicle,,rdf,BQM_IS,,
CFO,parameter,,,rdf,BQB_IS,,
CSC00,parameter,,,rdf,BQM_IS,,
CSC00,parameter,,,rdf,BQB_IS,,
CSC10,parameter,,,rdf,BQM_IS,,
CSC10,parameter,,,rdf,BQB_IS,,
CvVE,parameter,total venous concentration in Viable Epidermis,,rdf,BQM_IS,,
CvVE,parameter,,,rdf,BQB_IS,,
CvFO,parameter,total venous concentration in follicle,,rdf,BQM_IS,,
CvFO,parameter,,,rdf,BQB_IS,,
JSC00,parameter,,,rdf,BQM_IS,,
JSC00,parameter,,,rdf,BQB_IS,,
JSC10,parameter,,,rdf,BQM_IS,,
JSC10,parameter,,,rdf,BQB_IS,,
JFO,parameter,,,rdf,BQM_IS,,
JFO,parameter,,,rdf,BQB_IS,,
