element_id,sbml_type,element_name,unit,annotation_type,qualifier,URI,remark
kabsC,parameter,Uptake from enterocytes to liver,1/h/kg^-0.25,rdf,BQM_IS,,
kabsC,parameter,,,rdf,BQB_IS,,
kabs,parameter,Uptake from enterocyte to liver,/h,rdf,BQM_IS,,
kabs,parameter,,,rdf,BQB_IS,,
kfeC,parameter,intrinsic fecal elimination rate constant,1/h/kg^-0.25,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00236,
kfeC,parameter,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_33216,
kfe,parameter,Fecal elimination rate,/h,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00230,
kfe,parameter,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_33216,
kfeMetC,parameter,Intrinsic fecal elimination rate constant,1/h/kg^-0.25,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00236,
kfeMetC,parameter,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_76967,
kfeMet,parameter,Fecal elimination rate,/h,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00230,
kfeMet,parameter,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_76967,
kabsMet1C,parameter,Transport from enterocytes to serum,1/h/kg^-0.25,rdf,BQM_IS,,
kabsMet1C,parameter,,,rdf,BQB_IS,,
kabsMet1,parameter,Transport from enterocytes to serum,/h,rdf,BQM_IS,,
kabsMet1,parameter,,,rdf,BQB_IS,,
kabsMet2C,parameter,Transport from enterocytes to serum constant,1/h/kg^-0.25,rdf,BQM_IS,,
kabsMet2C,parameter,,,rdf,BQB_IS,,
kabsMet2,parameter,Transport from enterocytes to serum,/h,rdf,BQM_IS,,
kabsMet2,parameter,,,rdf,BQB_IS,,
EHRrateC,parameter,intrinsic enterohepatic recirculation,1/h/kg^-0.25,rdf,BQM_IS,,
EHRrateC,parameter,,,rdf,BQB_IS,,
EHRrate,parameter,Enterohepatic recirculation rate,/h,rdf,BQM_IS,,
EHRrate,parameter,,,rdf,BQB_IS,,
kehrMet1C,parameter,intrinsic EHR due to biliary excretion,1/h/kg^-0.25,rdf,BQM_IS,,
kehrMet1C,parameter,,,rdf,BQB_IS,,
kehrMet1,parameter,EHR due to biliary excretion,/h,rdf,BQM_IS,,
kehrMet1,parameter,,,rdf,BQB_IS,,
kehrMet2C,parameter,intrinsic EHR due to biliary excretion,1/h/kg^-0.25,rdf,BQM_IS,,
kehrMet2C,parameter,,,rdf,BQB_IS,,
kehrMet2,parameter,EHR due to biliary excretion,/h,rdf,BQM_IS,,
kehrMet2,parameter,,,rdf,BQB_IS,,
BileFracSIMet1,parameter,% of metabolite that goes to bile,DIMENSIONLESS,rdf,BQM_IS,,
BileFracSIMet1,parameter,,,rdf,BQB_IS,,
BileFracSIMet2,parameter,% of metabolite that goes to bile,DIMENSIONLESS,rdf,BQM_IS,,
BileFracSIMet2,parameter,,,rdf,BQB_IS,,
fGutMet1,parameter,Switch on/off,DIMENSIONLESS,rdf,BQM_IS,,
fGutMet1,parameter,,,rdf,BQB_IS,,
KmGILumenMet1,parameter,Glucuronidation - Km,nmol/L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00212,
KmGILumenMet1,parameter,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_76967,
VmaxGILumenMet1c,parameter,Glucuronidation - Vmax,nmol/h/kg,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00212,
VmaxGILumenMet1c,parameter,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_76967,
VmaxGILumenMet1,parameter,Glucuronidation - Vmax,nmol/h,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00212,
VmaxGILumenMet1,parameter,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_76967,
fGutMet2,parameter,Swich on/off,DIMENSIONLESS,rdf,BQM_IS,,
fGutMet2,parameter,,,rdf,BQB_IS,,
KmGILumenMet2,parameter,Glucuronidation - Km,nmol/L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00212,
KmGILumenMet2,parameter,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_167305,
VmaxGILumenMet2c,parameter,Glucuronidation - Vmax,nmol/h/kg,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00212,
VmaxGILumenMet2c,parameter,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_167305,
VmaxGILumenMet2,parameter,Glucuronidation - Vmax,nmol/h,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00212,
VmaxGILumenMet2,parameter,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_167305,
BileFracLMet1,parameter,% of metabolite that goes to bile,DIMENSIONLESS,rdf,BQM_IS,,
BileFracLMet1,parameter,,,rdf,BQB_IS,,
BileFracLMet2,parameter,% of metabolite that goes to bile,DIMENSIONLESS,rdf,BQM_IS,,
BileFracLMet2,parameter,,,rdf,BQB_IS,,
fLiverMet1,parameter,Switch on/off,DIMENSIONLESS,rdf,BQM_IS,,
fLiverMet1,parameter,,,rdf,BQB_IS,,
KmLMet1,parameter,Glucuronidation - Km,nmol/L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00214,
KmLMet1,parameter,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_76967,
VmaxLMet1c,parameter,Glucuronidation - Vmax,nmol/h/L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00214,
VmaxLMet1c,parameter,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_76967,
VmaxLMet1,parameter,Glucuronidation - Vmax,nmol/h,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00214,
VmaxLMet1,parameter,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_76967,
fLiverMet2,parameter,Correction factor,DIMENSIONLESS,rdf,BQM_IS,,
fLiverMet2,parameter,,,rdf,BQB_IS,,
KmLMet2,parameter,Sulfation - Km,nmol/L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00214,
KmLMet2,parameter,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_167305,
VmaxLMet2c,parameter,Sulfation - Vmax,nmol/h/L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00214,
VmaxLMet2c,parameter,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_167305,
VmaxLMet2,parameter,Sulfation - Vmax,nmol/h,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00214,
VmaxLMet2,parameter,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_167305,
CSt,parameter,Concentration in stomach,nmol/L,rdf,BQM_IS,,
CSt,parameter,,,rdf,BQB_IS,,
CSI,parameter,Concentration in small intestine,nmol/L,rdf,BQM_IS,,
CSI,parameter,,,rdf,BQB_IS,,
CLiver,parameter,Concentration in liver,nmol/L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00539,
CLiver,parameter,,,rdf,BQB_IS,,
CPlasma,parameter,Concentration in plasma,nmol/L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00549,
CPlasma,parameter,,,rdf,BQB_IS,,
CRest,parameter,Concentration in rest of body,nmol/L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00548,
CRest,parameter,,,rdf,BQB_IS,,
CGut,parameter,Concentration in enterocytes (Amount in small intestine/ enterocytes),nmol/L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00538,
CGut,parameter,,,rdf,BQB_IS,,
