element_id,sbml_type,element_name,unit,annotation_type,qualifier,URI,remark
Amet,species,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_37193,
BW,parameter,bodyweight,kg,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00008,
BW,parameter,,,rdf,BQB_IS,,
sc_Vblood,parameter,volume fraction of blood,UNITLESS,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_04057,
sc_Vblood,parameter,,,rdf,BQB_IS,,
sc_Vpulmonary,parameter,fraction of volume of compartment,UNITLESS,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00610,
sc_Vpulmonary,parameter,,,rdf,BQB_IS,,
sc_Vrest,parameter,fraction of rest body,UNITLESS,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00106,
sc_Vrest,parameter,,,rdf,BQB_IS,,
Vblood,parameter,volume of blood,L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00108,
Vblood,parameter,,,rdf,BQB_IS,,
Vrest,parameter,volume of rest body,L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00105,
Vrest,parameter,,,rdf,BQB_IS,,
Vpulmonary,parameter,volume of pulmonary compartment ,L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00066,
Vpulmonary,parameter,,,rdf,BQB_IS,,
FracArt,parameter,fraction of arterial blood volume,UNITLESS,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00651,
FracArt,parameter,,,rdf,BQB_IS,,
Vart,parameter,arterial volume,L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00121,
Vart,parameter,,,rdf,BQB_IS,,
Vven,parameter,venous volume,L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00122,
Vven,parameter,,,rdf,BQB_IS,,
Vair,parameter,volume of air (arbitrary),L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00066,
Vair,parameter,,,rdf,BQB_IS,,
Vmet,parameter,volume of metabolite compartment,L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00066,
Vmet,parameter,,,rdf,BQB_IS,,
COCoeff,parameter,coefficient for cardiac output rate,UNITLESS,rdf,BQM_IS,,
COCoeff,parameter,,,rdf,BQB_IS,,
CO,parameter,cardiac output rate,L/h,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00013,
CO,parameter,,,rdf,BQB_IS,,
Qrest,parameter,blood flow rate to restbody,L/h,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00050,
Qrest,parameter,,,rdf,BQB_IS,,
Qpulm,parameter,blood flow rate to pulmonary compartment (often lung),L/h,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00044,
Qpulm,parameter,,,rdf,BQB_IS,,
Falv,parameter,alveolar ventilation rate,L/h,rdf,BQM_IS,,
Falv,parameter,,,rdf,BQB_IS,,
Cair,parameter,concentration in air,ug/L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_06061,
Cair,parameter,,,rdf,BQB_IS,,
Fabs,parameter,relative bioavailability,UNITLESS,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00264,
Fabs,parameter,,,rdf,BQB_IS,,
PCRestBlood,parameter,restbody blood partition coefficient,UNITLESS,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00585,
PCRestBlood,parameter,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_37193,
PCPulmBlood,parameter,pulmonary (often lung) blood partition coefficient,UNITLESS,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00579,
PCPulmBlood,parameter,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_37193,
PCAirBlood,parameter,air blood partition coefficient,UNITLESS,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00568,
PCAirBlood,parameter,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_37193,
kmetPulm,parameter,metabolism rate constant in pulmonary compartment,/h,rdf,BQM_IS,,
kmetPulm,parameter,,,rdf,BQB_IS,,
