element_id,sbml_type,element_name,unit,annotation_type,qualifier,URI,remark
VmaxLMet2_CYP4,parameter,,,rdf,BQB_IS,,
BPR,parameter,,,rdf,BQM_IS,,
BPR,parameter,,,rdf,BQB_IS,,
PL,parameter,,,rdf,BQM_IS,,
PL,parameter,,,rdf,BQB_IS,,
PRest,parameter,,,rdf,BQM_IS,,
PRest,parameter,,,rdf,BQB_IS,,
ALL,parameter,,,rdf,BQM_IS,,
ALL,parameter,,,rdf,BQB_IS,,
CLiver,parameter,,,rdf,BQM_IS,,
CLiver,parameter,,,rdf,BQB_IS,,
CBlood,parameter,,,rdf,BQM_IS,,
CBlood,parameter,,,rdf,BQB_IS,,
CBlood_Total,parameter,,,rdf,BQM_IS,,
CBlood_Total,parameter,,,rdf,BQB_IS,,
CRest,parameter,,,rdf,BQM_IS,,
CRest,parameter,,,rdf,BQB_IS,,
