element_id,sbml_type,element_name,unit,annotation_type,qualifier,URI,remark
VmaxGMet1,parameter,Glucuronidation - Vmax,umol/h,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00211,
VmaxGMet1,parameter,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_76967,
KmGMet1,parameter,Glucuronidation - Km,umol/L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00212,
KmGMet1,parameter,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_76967,
VmaxLMet1C,parameter,Glucuronidation - Vmax,umol/h/g,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00213,
VmaxLMet1C,parameter,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_76967,
VmaxLMet1,parameter,Glucuronidation - Vmax,umol/h,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00213,
VmaxLMet1,parameter,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_76967,
KmLMet1,parameter,Glucuronidation - Km,umol/L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00214,
KmLMet1,parameter,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_76967,
VmaxLMet2C,parameter,Sulfation - Vmax,umol/h/g,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00213,
VmaxLMet2C,parameter,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_167305,
VmaxLMet2,parameter,Sulfation - Vmax,umol/h,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00213,
VmaxLMet2,parameter,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_167305,
KmLMet2,parameter,Sulfation - Km,umol/L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00214,
KmLMet2,parameter,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_167305,
PL,parameter,Partition coefficient - liver,DIMENSIONLESS,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00577,
PL,parameter,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_33216,
PRest,parameter,Partition coefficient - rest of body,DIMENSIONLESS,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00585,
PRest,parameter,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_33216,
CLiver,parameter,Concentration in liver,umol/L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00539,
CLiver,parameter,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_33216,
CPlasma,parameter,Concentration in plasma,umol/L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00549,
CPlasma,parameter,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_33216,
CGut,parameter,Concentration in enterocytes (Amount in small intestine/ enterocytes),umol/L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00538,
CGut,parameter,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_33216,
CRest,parameter,Concentration in rest of body,umol/L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00548,
CRest,parameter,,,rdf,BQB_IS,http://purl.obolibrary.org/obo/CHEBI_33216,
